DATE	IMPNONMO	IMPTOTAK	IMPTOTAL	IMPTOTAR	IMPTOTAZ	IMPTOTCA	IMPTOTCO	IMPTOTCT	IMPTOTDC	IMPTOTDE	IMPTOTFL	IMPTOTGA	IMPTOTHI	IMPTOTIA	IMPTOTID	IMPTOTIL	IMPTOTIN	IMPTOTKS	IMPTOTKY	IMPTOTLA	IMPTOTMA	IMPTOTMD	IMPTOTME	IMPTOTMI	IMPTOTMN	IMPTOTMO	IMPTOTMS	IMPTOTMT	IMPTOTNC	IMPTOTND	IMPTOTNE	IMPTOTNH	IMPTOTNJ	IMPTOTNM	IMPTOTNV	IMPTOTNY	IMPTOTOH	IMPTOTOK	IMPTOTOR	IMPTOTPA	IMPTOTPR	IMPTOTRI	IMPTOTSC	IMPTOTSD	IMPTOTTN	IMPTOTTX	IMPTOTUT	IMPTOTVA	IMPTOTVI	IMPTOTVT	IMPTOTWA	IMPTOTWI	IMPTOTWV	IMPTOTWY
2017-10-01	145.988719	160.003540	2323.623368	966.028520	1758.394682	39647.669404	1053.672725	1606.538012	53.196097	642.907485	6912.392928	8315.585799	349.144936	793.783011	483.630605	11834.617642	5190.811571	935.106698	4275.773874	2934.764670	2903.672463	2983.413565	311.118693	12089.370858	2992.549211	1663.199380	1265.589016	371.187766	4476.108940	272.205157	302.924679	988.635832	10063.904003	199.700703	1087.370295	12364.068460	6216.374951	902.691186	1590.028092	7819.554454	852.639891	788.693291	3525.193900	96.310797	6957.586634	23525.865831	1337.405890	2787.686854	19.788370	299.948785	4524.862567	2670.488929	265.503409	98.117080
2017-11-01	113.295717	137.067586	1987.801028	739.594435	1816.710647	42114.141931	1060.172472	1537.412343	43.967800	660.751818	7013.030635	7818.483846	453.656402	765.739987	594.798539	11848.201555	4531.930317	913.618458	4244.190537	3142.764015	2778.830990	2840.782523	282.081765	12406.903951	2874.918392	1520.013379	1203.288284	332.079697	4085.640257	239.073057	301.420347	965.472556	9273.227907	213.627075	1094.206371	11478.264073	5704.477247	798.989533	1446.351429	6703.008723	1822.399026	988.366354	3167.782110	93.092182	7409.279497	22946.967999	1312.664674	2491.847385	157.978268	302.429252	4564.951019	2356.548219	278.725947	79.030571
2017-12-01	119.597637	110.651517	1851.810066	814.143548	1728.571692	38314.600312	1089.490823	1724.460953	46.720312	673.301582	6504.480862	7829.221672	414.835344	763.432435	446.771429	11039.841892	4651.900155	958.936839	3965.696727	2724.020375	3284.023585	2798.369064	313.868969	12015.738846	2207.223791	1591.359652	1165.359687	354.977302	3899.647170	252.393570	303.993097	1030.690417	9568.866086	214.850821	1034.866137	10848.425587	5308.720430	842.440630	1572.035154	6886.369355	1965.952370	1145.417732	3042.241558	100.277543	7853.842261	22683.383777	1184.599805	2300.494093	7.990568	304.250304	4105.068366	2709.483025	277.003268	65.479879
2018-01-01	238.175136	144.903288	1907.597651	781.642990	1971.992370	37296.923108	1184.797850	1555.499319	53.969546	795.498008	6194.249106	7370.581164	313.910090	846.279464	538.600758	11251.948582	5143.090090	979.034016	4303.542944	3785.392947	2883.302521	2851.034454	343.747569	11334.777532	2563.655518	1822.429742	1372.421902	392.240877	3788.926522	271.831599	403.935129	1052.045783	11042.385276	202.410747	931.012731	10849.506621	5754.547756	918.080688	1583.080168	7851.991871	1949.496786	788.021367	3188.788298	90.497981	7456.682789	22992.218545	1182.560263	2218.760374	128.659235	329.245898	4058.866548	2372.635065	295.386611	90.607998
2018-02-01	125.564673	103.369259	1896.780707	823.490989	1733.689589	33224.556638	1097.509678	1374.907115	70.232832	753.711529	5981.698279	7693.901353	252.259650	844.036351	551.392256	10103.579431	4402.740063	913.692791	4109.685012	3253.482340	2682.668521	2689.760066	274.771132	11684.699996	2436.676644	1654.120088	1180.411647	388.104380	3686.140830	239.645511	354.100931	963.009902	9383.957601	217.998283	837.311410	9956.188500	5713.540955	758.734847	1589.181534	6692.753946	1900.781330	735.711635	2992.641984	76.277248	6461.442764	20862.349128	1134.843861	2105.061374	83.490407	282.707674	3920.665712	2307.859634	217.481990	85.338554
2018-03-01	171.507798	90.426767	2382.113166	1059.318467	2059.384197	34030.763311	1105.676561	1635.113065	99.711143	700.522683	6871.385226	8681.637173	377.206932	914.073087	575.952775	13333.087976	5387.037156	930.620711	4294.674388	3180.948498	2795.217354	3280.792600	301.159915	13218.794848	2356.474959	1761.600451	1404.468607	418.641305	4497.770349	277.772145	422.101008	1085.603415	9504.592969	236.529020	817.489212	10850.753965	5904.850947	765.746738	1544.419938	7912.308950	2059.428028	876.406919	3583.378727	96.094533	7109.978901	24635.693172	1156.370578	2427.266622	183.837721	279.644091	4164.558567	2499.904581	257.917694	91.685958
2018-04-01	207.385975	79.749403	1966.847336	977.462542	2088.291770	35376.482097	1091.950949	1669.149916	64.260584	819.981835	6274.688279	8225.914980	319.897588	959.277430	599.875719	11723.603563	5148.267830	942.220371	4475.745982	3660.053014	2807.757205	3082.444637	303.765231	12285.771744	2512.117376	1846.863444	1259.808062	363.816883	4075.993869	280.587688	437.245005	1018.230042	10585.620094	202.940125	992.988024	11816.332339	5685.664186	852.279926	1553.920503	6919.959774	2159.012338	841.452184	3377.767112	100.802874	6959.120971	24300.949919	1160.484689	2316.184464	126.506289	285.067489	4166.143594	2235.206051	299.029820	101.170619
2018-05-01	191.766048	185.309836	2143.593506	998.778218	1956.688712	37215.801245	1124.397924	1703.420733	48.066439	767.914551	6924.713517	8551.181858	393.150922	989.387571	649.616733	13617.636459	5435.098774	1002.864715	4224.257785	3288.681928	3073.053784	2925.870183	304.317607	12671.417970	2969.916358	1756.443132	1296.793607	326.308704	4613.969697	333.601131	420.479408	1134.214804	11064.688611	254.507776	1480.155281	12091.665148	5787.081187	938.983014	1705.086899	7687.670977	2409.416927	872.761675	3291.545382	100.623940	6800.804308	25764.890905	1202.219268	2407.240774	62.245423	293.141174	4496.827531	2515.002059	299.340482	109.532833
2018-06-01	182.424553	196.499940	2205.433208	933.354471	1812.769863	35339.131567	1160.692946	1679.090817	60.180840	788.763858	6385.412952	8043.560091	450.962367	898.802532	637.079952	13220.699136	5281.025019	1147.462605	4619.754518	3589.597702	3046.043890	2844.570741	333.333891	12399.285713	2770.649410	1718.104888	1475.160813	446.927418	4687.748225	315.146679	372.569723	1063.213976	10840.852183	180.955499	872.781926	10512.948168	5900.812849	959.077402	1782.681824	7467.612180	2463.149434	741.580669	3311.434444	92.713118	6980.974090	26344.157350	1357.151752	2455.169823	51.984603	281.551891	4687.916553	2560.433144	315.917500	112.423992
2018-07-01	248.405149	202.052950	2183.888461	953.611725	1661.644806	36818.033209	1254.394738	1739.451718	56.097129	782.970933	6726.704520	8655.309142	638.086609	879.207753	590.240250	13586.927321	5314.242447	1115.330011	4484.803456	3433.661675	2982.398856	2893.171134	299.328632	11162.864717	2934.329268	1860.260752	1475.260332	422.283940	4870.959666	293.749784	402.493610	1213.967342	11272.399638	184.856394	970.303313	11747.266159	5848.628531	933.469166	1828.735779	7503.283211	2233.329859	854.970247	3240.745836	100.010825	6966.050968	27544.114629	1429.621753	2559.832399	88.548343	281.515554	4707.747100	2765.575901	328.462408	80.805089
2018-08-01	156.155168	206.897139	2396.883916	923.530991	1735.687289	37695.242229	1179.375309	1833.820547	59.413198	758.521420	7209.455590	8360.994651	468.904180	900.217026	628.856497	14515.906369	5302.495324	1126.567223	4836.054076	3093.856131	3068.087359	3054.932157	293.295695	12611.355563	3043.110616	1640.734036	1472.369538	502.070391	4537.825504	304.380907	345.839998	1189.044476	11799.586296	223.349282	925.039468	11617.317572	5831.743803	959.441592	1649.983991	7430.414850	2564.470044	1021.617942	3479.480998	89.575807	7244.878147	28124.192386	1272.874518	2718.489204	310.284154	294.403876	4672.712895	2759.988056	309.855574	89.980875
2018-09-01	90.384167	197.822645	2218.532992	1054.012590	1681.179056	38172.390759	1087.597937	1609.235860	56.300860	703.183413	6518.609522	8105.825907	389.191230	860.356819	540.561751	13942.686883	4861.889281	1003.469099	4340.785178	3351.659182	2829.904914	2618.783030	331.687392	11816.046353	2657.308348	1489.086755	1395.118907	403.868081	4578.540366	243.262686	308.289948	1050.132814	9661.849848	200.274569	990.487810	11530.914189	6041.139129	946.481661	1611.970612	6632.432433	2203.040456	887.326887	3198.374406	90.334345	7224.422173	26859.988522	1254.866570	2497.015886	109.967758	262.552375	4738.347042	2430.974998	241.968439	66.314193
2018-10-01	164.368031	152.860945	2455.568847	1120.898280	1856.459510	41455.397336	1143.859971	1701.960017	56.710199	678.096387	7365.847367	8603.377510	326.091120	927.811162	512.717986	15337.925881	5530.353996	1136.729740	5219.598838	4051.849212	3238.977929	3024.110137	322.083684	13131.943967	3446.739413	1648.425088	1450.674948	394.694873	4954.385809	262.642533	328.596398	976.592796	12198.134667	187.003181	1088.955426	13961.929200	6372.166839	1233.135960	1658.696142	8014.109812	2767.222646	981.641252	3837.296196	90.026900	7602.788960	28058.270947	1403.636118	2790.236578	88.730071	293.190469	5346.994152	3309.361609	302.583971	94.191030
2018-11-01	304.882069	194.990180	2247.744932	931.407062	2015.429629	37543.220697	1131.391767	1594.570425	88.511773	745.698567	7181.620692	7993.630091	344.611941	852.898718	622.564470	14258.824473	5201.025655	983.336085	4839.347633	2621.630517	3052.713384	2848.646906	372.704572	12739.065249	2930.363175	1709.180213	1382.991059	356.806329	4382.293344	292.507142	330.982357	833.115891	10186.582554	204.143411	939.507896	11388.062449	5660.086832	1035.770433	1572.914162	7508.508991	2407.155359	918.695697	3327.254541	94.267146	7572.717148	24894.563441	1243.571254	2467.722255	85.962381	292.146790	5065.554518	2649.915163	269.823455	88.768991
2018-12-01	290.503804	148.686363	2216.392089	965.853084	1871.511327	36851.146842	958.205053	1757.396768	48.019976	599.270784	6947.570567	8466.916762	249.949660	862.359994	434.934737	12164.831294	4706.138090	1024.132417	4708.458193	2708.499651	3184.234108	3048.851337	364.085212	11596.455075	2261.636638	1720.250030	1505.356246	276.951821	4743.043379	258.926320	322.364360	915.813423	10310.636736	306.799854	947.133456	10743.414159	5636.523316	937.433767	1942.175941	6896.923988	1989.678127	1021.613034	3357.875909	92.686949	7763.355696	24093.259026	1335.256961	2427.093911	143.550047	273.867554	4572.895926	2557.131413	296.433592	73.359217
2019-01-01	244.980597	163.573190	2474.244141	925.767299	1993.816448	34363.191927	1018.902412	1496.573552	52.024944	775.548726	6886.985185	8448.366335	293.021244	904.254226	458.049288	11581.395729	5471.293341	1048.141637	4670.957336	3210.163396	2990.412606	2564.764810	318.811648	10338.584123	2596.371225	1711.874955	1389.085867	243.024100	4509.790636	256.717774	350.488526	907.068285	11086.513867	286.251725	1029.584308	11252.229002	5630.757202	879.340058	1767.800043	6904.972454	2286.223455	1150.277302	3111.292220	97.103165	6872.696208	25626.702306	1148.978004	2305.033200	129.061646	312.013481	4104.609057	2322.878694	271.116261	78.882703
2019-02-01	170.517355	111.253415	2243.649571	773.292813	1800.904970	29528.124610	916.619358	1542.147356	133.893534	652.384396	6672.908178	7197.952261	299.367418	816.552228	550.377332	10623.669849	4941.294705	935.962001	4665.286907	1902.410363	2744.435075	2864.411039	307.536977	10795.770962	2366.746008	1552.034364	1099.877615	333.996104	4181.132287	288.600112	319.141658	988.492582	9008.792737	357.767851	922.340472	9902.354132	5146.566159	874.854876	1390.051676	7052.673008	1703.910668	844.563742	3367.554218	83.178379	6206.147930	22904.945901	1087.324381	2236.480526	94.326827	585.042260	3953.787352	2193.999176	261.716800	73.919964
2019-03-01	483.592175	157.745239	2482.123918	835.533634	1932.718037	31136.330790	1102.449241	1601.130394	81.422249	672.733583	7234.492746	9171.355017	271.605345	839.009147	431.907094	13520.297956	5377.568112	961.138733	4400.538343	2682.790765	2832.113467	3070.337649	281.757659	12990.859833	2455.784896	1913.217931	1360.791167	388.864113	4673.905208	316.963993	458.092512	1062.998896	11223.055698	449.043969	791.616400	11140.305819	5588.235904	863.651629	1654.495649	7699.766197	2116.501299	902.287576	3640.000531	96.013869	6902.813531	25844.272920	1193.819463	2230.335558	106.367252	496.685786	4007.268153	2310.975562	327.383626	104.035858
2019-04-01	356.431232	145.023066	2328.759247	844.764287	2095.991101	32569.391332	1132.553200	1625.944963	70.881242	931.494291	6965.214271	8774.810755	315.233387	897.858015	458.316364	13756.945228	5446.874451	1065.545045	4372.973053	2801.411322	2720.477877	3262.854223	269.599956	12042.911010	2645.940822	1769.938214	1584.783113	380.960984	4706.861737	303.244162	433.617433	1056.046021	11229.805472	348.644418	855.011159	11000.822214	5820.353954	959.959656	1653.369691	8158.361395	1839.538338	798.000470	3598.218774	92.758450	6941.666757	25383.067668	1265.078272	2524.238497	103.199920	260.963513	3998.445522	2357.316694	313.456609	124.462660
2019-05-01	440.083392	241.525922	2480.715846	708.273833	2213.439185	36062.857212	1135.132448	1538.543373	43.831815	938.003053	7154.002784	9010.218199	392.161785	933.733158	492.934819	14008.690233	5352.437265	1079.324285	4867.165500	3060.966099	3103.232800	3070.130393	329.663971	12898.923540	2673.180223	1874.798268	1548.475925	484.617305	4676.949633	380.602677	345.409207	1095.090496	11160.406450	430.001677	1118.989861	11602.267452	5985.828459	1139.088390	1605.244693	8360.079867	2505.260182	1027.537657	3702.477225	111.372509	7803.260779	26631.304050	1250.239550	2658.203837	128.231766	290.636329	4559.317936	2306.848712	274.035587	334.606917
2019-06-01	266.038700	218.189002	2098.384083	802.320556	2332.700579	35365.462268	1053.645043	1721.001412	43.322398	728.967166	6524.447108	8207.689119	257.566278	809.090342	419.515038	13567.946512	5359.212503	1009.099646	5007.512293	2327.002898	3002.616045	2753.770453	359.703380	12703.117210	2484.036091	1611.024526	1465.754493	437.911147	4634.382809	298.460862	344.162340	1030.764587	10325.588633	384.484126	799.300722	9861.567179	5790.927619	1160.152514	1670.169462	7697.772074	2102.049290	976.465503	3448.492888	100.236760	7160.382932	24389.954171	1293.928627	2509.550981	114.934351	275.162645	4324.650141	2121.382269	306.272818	124.375773
2019-07-01	426.681810	219.732505	2397.800217	967.119891	2098.141144	35936.333987	1247.124206	1698.891973	40.497713	816.116017	6952.419965	8913.183537	285.950828	852.181401	416.280249	14981.918365	5231.501954	1100.770191	4730.369692	2493.580009	3497.626207	3141.978326	461.907537	11786.533986	2700.372990	1940.015650	1770.329580	414.242486	6157.269159	325.066470	344.475222	720.960324	11496.274568	394.121912	993.855239	11502.995819	5989.612554	1046.901365	1616.657900	7722.283622	2391.118644	1212.163900	3671.165570	106.775490	7311.512456	25197.539262	1352.114466	2704.931339	36.426398	352.008980	4649.935929	2455.139601	319.992975	119.773104
2019-08-01	377.835901	228.193706	2479.072431	770.271754	2378.618909	35267.481713	1089.977477	1639.069581	44.488543	723.666936	6597.930349	8929.644289	413.013052	878.316858	420.271638	13744.315797	4879.649832	1055.332169	4853.317115	2336.853325	3199.424941	2895.842806	421.827203	12765.471470	2591.857469	1804.712856	1458.205588	475.202249	6190.064823	275.330639	342.547196	756.039279	10730.227997	354.428780	887.749179	11083.870744	5973.390877	964.585125	1446.689913	7485.887563	1879.266077	1054.947236	3855.885084	101.575880	7951.802071	26112.425282	1362.596579	2546.216621	1.839813	315.497818	5096.231177	2654.076849	321.068291	112.573115
2019-09-01	243.496281	159.140639	2380.798911	809.493481	2350.283689	34378.679292	1116.695721	1777.324420	38.654757	685.180380	6555.009845	8428.896438	328.071288	848.822355	380.725295	15173.454580	5245.770434	983.159126	4618.958946	2201.644987	3129.749583	2809.680690	421.955391	11590.295423	2290.789231	1612.666668	1355.536676	426.328384	5264.063280	266.846624	402.712865	728.628057	9811.994764	370.833915	869.662690	10788.353339	5996.599197	1006.182572	1397.256474	6856.221890	1996.993990	901.237806	3506.897325	93.144853	7576.868946	23369.708731	1266.886201	2617.942318	5.606238	276.122638	4716.224564	2554.661184	306.441377	133.433622
2019-10-01	332.947768	211.128760	2546.622799	793.522087	2705.195647	36401.990920	1206.281747	1801.766519	46.980810	991.336468	6843.077321	8892.840253	421.426506	855.473374	346.181126	15841.324413	6146.136632	1052.368133	5187.514258	2125.648488	3331.927283	3156.873999	504.094735	11423.289126	2552.997068	1734.793628	1366.996224	384.463988	5022.095768	242.397245	331.375443	785.461702	10790.606673	325.443147	805.638261	12960.748949	5986.434944	1070.084906	1493.228847	7437.243098	1933.633142	907.063509	3911.392746	100.297281	7779.541385	24597.291288	1363.071374	2678.118676	49.064389	278.666041	4742.805518	2779.156320	257.901875	93.703164
